strada;desvia;percorso;lato;tratto;note;data pulizia;orario pulizia inizio;orario pulizia fine;divieto di sosta inizio;divieto di sosta fine;data posizionamento segnaletica;data prima pubblicazione;data aggiornamento
3250;VIALE DEI TIGLI;25;sud;;;20/10/20;20.15;4.00;19.00;5.00;16/10/20;28/09/20;
900;VIA A. DEGASPERI;26;entrambi;tratto da civico 21 a Via La Clarina;tratto da civico 21 a Via La Clarina;21/10/20;20.15;4.00;19.00;5.00;19/10/20;28/09/20;
3250;VIALE DEI TIGLI;26;nord;;;21/10/20;20.15;4.00;19.00;5.00;19/10/20;28/09/20;
770;VIA E. CHINI;26;entrambi;;;21/10/20;20.15;4.00;19.00;5.00;19/10/20;28/09/20;
780;VIA LA CLARINA;26;entrambi;;;21/10/20;20.15;4.00;19.00;5.00;19/10/20;28/09/20;
1370;VIA GOCCIADORO;26;entrambi;tratto dal civico 86/1 a Via San Bartolameo;tratto dal civico 86/1 a Via San Bartolameo;21/10/20;20.15;4.00;19.00;5.00;19/10/20;28/09/20;
1050;VIA L. EINAUDI;26;entrambi;;;21/10/20;20.15;4.00;19.00;5.00;19/10/20;28/09/20;
1180;VIA A. FRANK;26;entrambi;;;21/10/20;20.15;4.00;19.00;5.00;19/10/20;28/09/20;
1390;VIA A. GRAMSCI;26;entrambi;;;21/10/20;20.15;4.00;19.00;5.00;19/10/20;28/09/20;
2700;VIA SAN BARTOLAMEO;26;entrambi;da incrocio via Chini a incrocio via Gocciadoro;da incrocio via Chini a incrocio via Gocciadoro;21/10/20;20.15;4.00;19.00;5.00;19/10/20;28/09/20;
1210;VIA GANDHI;26;entrambi;;;21/10/20;20.15;4.00;19.00;5.00;19/10/20;28/09/20;
775;VIA PADRE E. CHIOCCHETTI;28;entrambi;;;22/10/20;20.15;4.00;19.00;5.00;20/10/20;28/09/20;
1415;VIA R. GUARDINI;28;entrambi;;;22/10/20;20.15;4.00;19.00;5.00;20/10/20;28/09/20;
1780;VIA G. MARCONI;28;entrambi;;;22/10/20;20.15;4.00;19.00;5.00;20/10/20;28/09/20;
1335;VIA G. GILLI;28;entrambi;;;22/10/20;20.15;4.00;19.00;5.00;20/10/20;28/09/20;
1555;VIA R. LUNELLI;28;entrambi;compreso parcheggi;compreso parcheggi;22/10/20;20.15;4.00;19.00;5.00;20/10/20;28/09/20;
2495;VIA A. PRANZELORES;28;entrambi;;;22/10/20;20.15;4.00;19.00;5.00;20/10/20;28/09/20;
3150;VIA DEI SOLTERI;28;entrambi;;;22/10/20;20.15;4.00;19.00;5.00;20/10/20;28/09/20;
3535;VIA V. ZAMBRA;28;entrambi;;;22/10/20;20.15;4.00;19.00;5.00;20/10/20;28/09/20;
3506;VIA G. B. TRENER;28;entrambi;;;22/10/20;20.15;4.00;19.00;5.00;20/10/20;28/09/20;
3501;VIA CENTOCHIAVI;28;entrambi;fino sottopasso tangenziale;fino sottopasso tangenziale;22/10/20;20.15;4.00;19.00;5.00;20/10/20;28/09/20;
3680;VIA VITTIME DELLE FOIBE;30;entrambi;;;23/10/20;20.15;2.30;19.00;5.00;21/10/20;28/09/20;
1570;VIA E. MACCANI;30;entrambi;da rotatoria incrocio Via Caduti di Nassiriya a Via Caneppele;da rotatoria incrocio Via Caduti di Nassiriya a Via Caneppele;23/10/20;20.15;2.30;19.00;5.00;21/10/20;28/09/20;
3610;VIA MAESTRI DEL LAVORO;30;entrambi;;;23/10/20;20.15;2.30;19.00;5.00;21/10/20;28/09/20;
3750;VIA DON LORENZO GUETTI;30;entrambi;;;23/10/20;20.15;2.30;19.00;5.00;21/10/20;28/09/20;
3780;VIA A. DETASSIS;30;entrambi;;;23/10/20;20.15;2.30;19.00;5.00;21/10/20;28/09/20;
5080;VIA L. CANEPPELE;30;entrambi;;;23/10/20;20.15;2.30;19.00;5.00;21/10/20;28/09/20;
5420;VIA G. CAPRONI;30;entrambi;;;23/10/20;20.15;2.30;19.00;5.00;21/10/20;28/09/20;
5595;VIA DI MELTA;30;entrambi;;;23/10/20;20.15;2.30;19.00;5.00;21/10/20;28/09/20;
5300;LOC. RONCAFORT;30;entrambi;;;23/10/20;20.15;2.30;19.00;5.00;21/10/20;28/09/20;
2230;VIA PAPIRIA;29;entrambi;;;26/10/20;20.15;4.00;19.00;5.00;22/10/20;28/09/20;
960;PIAZZALE DIVISIONI ALPINE;29;entrambi;;;26/10/20;20.15;4.00;19.00;5.00;22/10/20;28/09/20;
3460;VIA VERRUCA;29;entrambi;;;26/10/20;20.15;4.00;19.00;5.00;22/10/20;28/09/20;
3845;VIA SAN LORENZO;29;entrambi;rotatoria incrocio con Lungadige G. Leopardi, Via Brescia, Lungadige Monte Grappa;rotatoria incrocio con Lungadige G. Leopardi, Via Brescia, Lungadige Monte Grappa;26/10/20;20.15;4.00;19.00;5.00;22/10/20;28/09/20;
430;VIA BRESCIA;29;entrambi;;;26/10/20;20.15;4.00;19.00;5.00;22/10/20;28/09/20;
1950;LUNGADIGE MONTE GRAPPA;29;entrambi;;;26/10/20;20.15;4.00;19.00;5.00;22/10/20;28/09/20;
2390;PIAZZA DI PIEDICASTELLO;29;entrambi;;;26/10/20;20.15;4.00;19.00;5.00;22/10/20;28/09/20;
560;VIA G. CANESTRINI;29;entrambi;dalla ferrovia al parcheggio ex Sit compreso;dalla ferrovia al parcheggio ex Sit compreso;26/10/20;20.15;4.00;19.00;5.00;22/10/20;28/09/20;
2900;VIA R. DA SANSEVERINO;29;entrambi;;;26/10/20;20.15;4.00;19.00;5.00;22/10/20;28/09/20;
3900;VIA G. BRUNNER;31;entrambi;;;27/10/20;20.15;4.00;19.00;5.00;23/10/20;28/09/20;
5040;VIA BASSA;31;entrambi;;;27/10/20;20.15;4.00;19.00;5.00;23/10/20;28/09/20;
5520;VIA MARCO POLA;31;entrambi;;;27/10/20;20.15;4.00;19.00;5.00;23/10/20;28/09/20;
5101;VIA SANT'ANNA;31;entrambi;;;27/10/20;20.15;4.00;19.00;5.00;23/10/20;28/09/20;
5610;VIA DON LORENZO MILANI;31;entrambi;;;27/10/20;20.15;4.00;19.00;5.00;23/10/20;28/09/20;
5615;VIA 25 APRILE;31;entrambi;;;27/10/20;20.15;4.00;19.00;5.00;23/10/20;28/09/20;
3507;VIA G. UNTERVEGER;31;entrambi;;;27/10/20;20.15;4.00;19.00;5.00;23/10/20;28/09/20;
5010;VIA AEROPORTO;31;entrambi;da incrocio con Via Bolzano alla ferrovia;da incrocio con Via Bolzano alla ferrovia;27/10/20;20.15;4.00;19.00;5.00;23/10/20;28/09/20;
5038;VIA AVISIO;31;entrambi;;;27/10/20;20.15;4.00;19.00;5.00;23/10/20;28/09/20;
5340;VIA SOPRASASSO;31;entrambi;;;27/10/20;20.15;4.00;19.00;5.00;23/10/20;28/09/20;
5785;VIA ISARCO;32;entrambi;;;28/10/20;20.15;4.00;19.00;5.00;26/10/20;28/09/20;
5010;VIA AEROPORTO;32;entrambi;da incrocio con Via Bolzano ad incrocio con Piazza Liberta' ;da incrocio con Via Bolzano ad incrocio con Piazza Liberta' ;28/10/20;20.15;4.00;19.00;5.00;26/10/20;28/09/20;
5645;VIA LAURENCE FEININGER;32;entrambi;;;28/10/20;20.15;4.00;19.00;5.00;26/10/20;28/09/20;
5290;VIA 4 NOVEMBRE;32;entrambi;;;28/10/20;20.15;4.00;19.00;5.00;26/10/20;28/09/20;
5400;PIAZZALE NEUFAHRN;32;entrambi;;;28/10/20;20.15;4.00;19.00;5.00;26/10/20;28/09/20;
5440;VIA 8 MARZO;32;entrambi;;;28/10/20;20.15;4.00;19.00;5.00;26/10/20;28/09/20;
5470;VIA 2 GIUGNO;32;entrambi;;;28/10/20;20.15;4.00;19.00;5.00;26/10/20;28/09/20;
5500;PIAZZA DELLA LIBERTA';32;entrambi;;;28/10/20;20.15;4.00;19.00;5.00;26/10/20;28/09/20;
5260;VIA PALUDI;32;entrambi;con laterale asilo;con laterale asilo;28/10/20;20.15;4.00;19.00;5.00;26/10/20;28/09/20;
1170;VIA FELICE E G. FONTANA;9;entrambi;rotatoria incrocio con Via G. Pedrotti Lungadige L. Braille e VIa Druso;rotatoria incrocio con Via G. Pedrotti Lungadige L. Braille e VIa Druso;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
1410;VIA F. GUARDI;9;entrambi;;;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
1010;VIA DOS TRENTO;9;entrambi;;;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
480;CORSO M. BUONARROTI;9;est;;;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
3630;VIA BEPI MOR;9;entrambi;;;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
395;LUNGADIGE L. BRAILLE;9;entrambi;;;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
1520;LUNGADIGE G. LEOPARDI;9;entrambi;;;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
2310;VIA G. PEDROTTI;9;entrambi;;;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
3080;VIA G.A. SCOPOLI;9;entrambi;;;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
140;VIA ANTONIO DA TRENTO;9;entrambi;;;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
500;VIA C. BUSETTI;9;entrambi;;;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
1540;VIA DRUSO;9;entrambi;compreso Ponte San Giorgio;compreso Ponte San Giorgio;29/10/20;20.15;4.00;19.00;5.00;27/10/20;28/09/20;
845;VIA E. CONCI;27;entrambi;;;30/10/20;20.15;2.30;19.00;5.00;28/10/20;28/09/20;
2080;VIALE DEGLI OLMI;27;entrambi;;;30/10/20;20.15;2.30;19.00;5.00;28/10/20;28/09/20;
1090;VIA E. FERMI;27;entrambi;;;30/10/20;20.15;2.30;19.00;5.00;28/10/20;28/09/20;
1870;VIA C. MENGUZZATO;27;entrambi;;;30/10/20;20.15;2.30;19.00;5.00;28/10/20;28/09/20;
3525;VIA A. VOLTA;27;entrambi;;;30/10/20;20.15;2.30;19.00;5.00;28/10/20;28/09/20;
3802;VIA BRUNO DE FINETTI;27;entrambi;;;30/10/20;20.15;2.30;19.00;5.00;28/10/20;28/09/20;
3832;VIA V. DE RICCABONA;27;entrambi;;;30/10/20;20.15;2.30;19.00;5.00;28/10/20;28/09/20;
7010;VIA ASIAGO;27;entrambi;rotatoria incrocio via E. Conci;rotatoria incrocio via E. Conci;30/10/20;20.15;2.30;19.00;5.00;28/10/20;28/09/20;
430;VIA BRESCIA;13;entrambi;tratto di Ponte San Lorenzo;tratto di Ponte San Lorenzo;02/11/20;20.15;4.00;19.00;5.00;29/10/20;28/09/20;
560;VIA G. CANESTRINI;13;entrambi;tratto dalla ferrovia a incrocio con Via T. Gar;tratto dalla ferrovia a incrocio con Via T. Gar;02/11/20;20.15;4.00;19.00;5.00;29/10/20;28/09/20;
1420;VIA V. INAMA;13;entrambi;;;02/11/20;20.15;4.00;19.00;5.00;29/10/20;28/09/20;
1350;VIA G. GIUSTI;13;entrambi;;;02/11/20;20.15;4.00;19.00;5.00;29/10/20;28/09/20;
3420;VIA 24 MAGGIO;13;entrambi;;;02/11/20;20.15;4.00;19.00;5.00;29/10/20;28/09/20;
3845;VIA SAN LORENZO;13;entrambi;;;02/11/20;20.15;4.00;19.00;5.00;29/10/20;28/09/20;
1220;VIA T. GAR;13;entrambi;;;02/11/20;20.15;4.00;19.00;5.00;29/10/20;28/09/20;
310;VIA E. BEZZI;13;entrambi;;;02/11/20;20.15;4.00;19.00;5.00;29/10/20;28/09/20;
3510;VIA VITTORIO VENETO;13;entrambi;da Via Monte Baldo a Largo E. Prati compreso entrata Maso Ginocchio;da Via Monte Baldo a Largo E. Prati compreso entrata Maso Ginocchio;02/11/20;20.15;4.00;19.00;5.00;29/10/20;28/09/20;
3510;VIA VITTORIO VENETO;13;entrambi;da incrocio via Bezzi a Largo Prati;da incrocio via Bezzi a Largo Prati;02/11/20;20.15;4.00;19.00;5.00;29/10/20;28/09/20;
1930;VIA MONTE BALDO;13;entrambi;;;02/11/20;20.15;4.00;19.00;5.00;29/10/20;28/09/20;
3880;VIA CADUTI DI NASSIRIYA;4;entrambi;;;03/11/20;20.15;4.00;19.00;5.00;30/10/20;28/09/20;
400;VIA DEL BRENNERO;4;entrambi;dalla rotonda all' incrocio con  Via A. Pranzelores (compresa) a Largo N. Sauro;dalla rotonda all' incrocio con  Via A. Pranzelores (compresa) a Largo N. Sauro;03/11/20;20.15;4.00;19.00;5.00;30/10/20;28/09/20;
400;VIA DEL BRENNERO;4;entrambi;da rotatoria Bren Center sino via Bolzano;da rotatoria Bren Center sino via Bolzano;03/11/20;20.15;4.00;19.00;5.00;30/10/20;28/09/20;
2270;PIAZZA M. PASI;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
1040;PIAZZA DUOMO;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
1230;VIA G. GARIBALDI;5;entrambi;da incrocio Piazza Duomo a incrocio Piazza Pasi;da incrocio Piazza Duomo a incrocio Piazza Pasi;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
1700;VIA G. MANCI;5;entrambi;da incrocio Via R. Belenzani a incrocio Via V. Alfieri;da incrocio Via R. Belenzani a incrocio Via V. Alfieri;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
2480;PIAZZA DELLA PORTELLA;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
90;VIA V. ALFIERI;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
680;VIA CAMILLO BENSO CAVOUR;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
1550;PIAZZA LODRON;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
2110;VIA DELLE ORFANE;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
2490;VIA A. POZZO;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
2640;VIA ROMA;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
2770;VIA SAN GIOVANNI;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
2990;PIAZZA S. MARIA MAGGIORE;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
240;VIA R. BELENZANI;5;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
1070;PIAZZA DELLE ERBE;6;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
980;VIA C. DORDI;6;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
1700;VIA G. MANCI;6;entrambi;da  incrocio Via V. Alfieri a incrocio Via San Pietro;da  incrocio Via V. Alfieri a incrocio Via San Pietro;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
1710;VIA MANTOVA;6;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
2860;VIA SAN PIETRO;6;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
2910;VIA DEL SIMONINO;6;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
3490;P.ZZA ALESSANDRO VITTORIA;6;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
1200;VIA G. GALILEI;6;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
2610;VIA ROCCABRUNA;6;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
2800;VIA SAN MARCO;6;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
610;LARGO G. CARDUCCI;6;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
230;PIAZZA C. BATTISTI;6;entrambi;;;04/11/20;20.15;4.00;19.00;5.00;02/11/20;28/09/20;
1840;VIA G. MAZZINI;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
1080;VIA C. ESTERLE;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
1130;PIAZZA DI FIERA;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
1620;VIA A. MAFFEI;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
2160;VIA DEGLI ORTI;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
2510;VIA G. PRATI;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
3000;VIA SANTA TRINITA';7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
3320;VIA AL TORRIONE;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
390;VIA G. BORSIERI;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
530;VIA CALEPINA;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
1230;VIA G. GARIBALDI;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
1260;PIAZZA G.B. GARZETTI;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
3440;VIA G. VERDI;7;entrambi;da  incrocio Via A. Rosmini a Piazza Duomo;da  incrocio Via A. Rosmini a Piazza Duomo;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
2970;VIA S. MARIA MADDALENA;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
1110;VIA F. FERRUCCIO;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
1750;VIA L. MARCHETTI;7;entrambi;;;05/11/20;20.15;4.00;19.00;5.00;03/11/20;28/09/20;
