strada;desvia;percorso;lato;tratto;note;data pulizia;orario pulizia inizio;orario pulizia fine;divieto di sosta inizio;divieto di sosta fine;data posizionamento segnaletica;data prima pubblicazione;data aggiornamento
2495;VIA A. PRANZELORES;28;entrambi;;;03/11/2023;20.15;02.30;19.00;05.00;31/10/2023;13/10/2023;
3501;VIA CENTOCHIAVI;28;entrambi;fino sottopasso tangenziale;;03/11/2023;20.15;02.30;19.00;05.00;31/10/2023;13/10/2023;
3150;VIA DEI SOLTERI;28;entrambi;;;03/11/2023;20.15;02.30;19.00;05.00;31/10/2023;13/10/2023;
3506;VIA G. B. TRENER;28;entrambi;;;03/11/2023;20.15;02.30;19.00;05.00;31/10/2023;13/10/2023;
1335;VIA G. GILLI;28;entrambi;;;03/11/2023;20.15;02.30;19.00;05.00;31/10/2023;13/10/2023;
1780;VIA G. MARCONI;28;entrambi;;;03/11/2023;20.15;02.30;19.00;05.00;31/10/2023;13/10/2023;
775;VIA PADRE E. CHIOCCHETTI;28;entrambi;;;03/11/2023;20.15;02.30;19.00;05.00;31/10/2023;13/10/2023;
1415;VIA R. GUARDINI;28;entrambi;;;03/11/2023;20.15;02.30;19.00;05.00;31/10/2023;13/10/2023;
1555;VIA R. LUNELLI;28;entrambi;compreso parcheggi;;03/11/2023;20.15;02.30;19.00;05.00;31/10/2023;13/10/2023;
3535;VIA V. ZAMBRA;28;entrambi;;;03/11/2023;20.15;02.30;19.00;05.00;31/10/2023;13/10/2023;
5300;LOC. RONCAFORT;30;entrambi;;;06/11/2023;20.15;04.00;19.00;05.00;02/11/2023;13/10/2023;
3780;VIA A. DETASSIS;30;entrambi;;;06/11/2023;20.15;04.00;19.00;05.00;02/11/2023;13/10/2023;
5595;VIA DI MELTA;30;entrambi;;;06/11/2023;20.15;04.00;19.00;05.00;02/11/2023;13/10/2023;
3750;VIA DON LORENZO GUETTI;30;entrambi;;;06/11/2023;20.15;04.00;19.00;05.00;02/11/2023;13/10/2023;
1570;VIA E. MACCANI;30;entrambi;da rotatoria incrocio Via Caduti di Nassiriya a Via Caneppele;;06/11/2023;20.15;04.00;19.00;05.00;02/11/2023;13/10/2023;
5420;VIA G. CAPRONI;30;entrambi;;;06/11/2023;20.15;04.00;19.00;05.00;02/11/2023;13/10/2023;
5080;VIA L. CANEPPELE;30;entrambi;;;06/11/2023;20.15;04.00;19.00;05.00;02/11/2023;13/10/2023;
3610;VIA MAESTRI DEL LAVORO;30;entrambi;;;06/11/2023;20.15;04.00;19.00;05.00;02/11/2023;13/10/2023;
3680;VIA VITTIME DELLE FOIBE;30;entrambi;;;06/11/2023;20.15;04.00;19.00;05.00;02/11/2023;13/10/2023;
1950;LUNGADIGE MONTE GRAPPA;29;entrambi;;;07/11/2023;20.15;04.00;19.00;05.00;03/11/2023;13/10/2023;
2390;PIAZZA DI PIEDICASTELLO;29;entrambi;;;07/11/2023;20.15;04.00;19.00;05.00;03/11/2023;13/10/2023;
960;PIAZZALE DIVISIONI ALPINE;29;entrambi;;;07/11/2023;20.15;04.00;19.00;05.00;03/11/2023;13/10/2023;
430;VIA BRESCIA;29;entrambi;;;07/11/2023;20.15;04.00;19.00;05.00;03/11/2023;13/10/2023;
560;VIA G. CANESTRINI;29;entrambi;dalla ferrovia al parcheggio ex Sit compreso;;07/11/2023;20.15;04.00;19.00;05.00;03/11/2023;13/10/2023;
2230;VIA PAPIRIA;29;entrambi;;;07/11/2023;20.15;04.00;19.00;05.00;03/11/2023;13/10/2023;
2900;VIA R. DA SANSEVERINO;29;entrambi;;;07/11/2023;20.15;04.00;19.00;05.00;03/11/2023;13/10/2023;
3845;VIA SAN LORENZO;29;entrambi;rotatoria incrocio con Lungadige G. Leopardi Via Brescia Lungadige Monte Grappa;;07/11/2023;20.15;04.00;19.00;05.00;03/11/2023;13/10/2023;
3460;VIA VERRUCA;29;entrambi;;;07/11/2023;20.15;04.00;19.00;05.00;03/11/2023;13/10/2023;
5615;VIA 25 APRILE;31;entrambi;;;12/10/2023;20.15;04.00;19.00;05.00;10/10/2023;13/10/2023;
5010;VIA AEROPORTO;31;entrambi;da incrocio con Via Bolzano alla ferrovia;;12/10/2023;20.15;04.00;19.00;05.00;10/10/2023;13/10/2023;
5038;VIA AVISIO;31;entrambi;;;12/10/2023;20.15;04.00;19.00;05.00;10/10/2023;13/10/2023;
5040;VIA BASSA;31;entrambi;;;12/10/2023;20.15;04.00;19.00;05.00;10/10/2023;13/10/2023;
5610;VIA DON LORENZO MILANI;31;entrambi;;;12/10/2023;20.15;04.00;19.00;05.00;10/10/2023;13/10/2023;
3900;VIA G. BRUNNER;31;entrambi;;;12/10/2023;20.15;04.00;19.00;05.00;10/10/2023;13/10/2023;
3507;VIA G. UNTERVEGER;31;entrambi;;;12/10/2023;20.15;04.00;19.00;05.00;10/10/2023;13/10/2023;
5520;VIA MARCO POLA;31;entrambi;;;12/10/2023;20.15;04.00;19.00;05.00;10/10/2023;13/10/2023;
5101;VIA SANT'ANNA;31;entrambi;;;12/10/2023;20.15;04.00;19.00;05.00;10/10/2023;13/10/2023;
5340;VIA SOPRASASSO;31;entrambi;;;12/10/2023;20.15;04.00;19.00;05.00;10/10/2023;13/10/2023;
5500;PIAZZA DELLA LIBERTA';32;entrambi;;;09/11/2023;20.15;04.00;19.00;05.00;07/11/2023;13/10/2023;
5400;PIAZZALE NEUFAHRN;32;entrambi;;;09/11/2023;20.15;04.00;19.00;05.00;07/11/2023;13/10/2023;
5470;VIA 2 GIUGNO;32;entrambi;;;09/11/2023;20.15;04.00;19.00;05.00;07/11/2023;13/10/2023;
5290;VIA 4 NOVEMBRE;32;entrambi;;;09/11/2023;20.15;04.00;19.00;05.00;07/11/2023;13/10/2023;
5440;VIA 8 MARZO;32;entrambi;;;09/11/2023;20.15;04.00;19.00;05.00;07/11/2023;13/10/2023;
5010;VIA AEROPORTO;32;entrambi;da incrocio con Via Bolzano ad incrocio con Piazza Liberta' ;;09/11/2023;20.15;04.00;19.00;05.00;07/11/2023;13/10/2023;
5785;VIA ISARCO;32;entrambi;;;09/11/2023;20.15;04.00;19.00;05.00;07/11/2023;13/10/2023;
5645;VIA LAURENCE FEININGER;32;entrambi;;;09/11/2023;20.15;04.00;19.00;05.00;07/11/2023;13/10/2023;
5260;VIA PALUDI;32;entrambi;con laterale asilo;;09/11/2023;20.15;04.00;19.00;05.00;07/11/2023;13/10/2023;
480;CORSO M. BUONARROTI;9;est;;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
1520;LUNGADIGE G. LEOPARDI;9;entrambi;;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
395;LUNGADIGE L. BRAILLE;9;entrambi;;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
140;VIA ANTONIO DA TRENTO;9;entrambi;;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
3630;VIA BEPI MOR;9;entrambi;;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
500;VIA C. BUSETTI;9;entrambi;;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
1010;VIA DOS TRENTO;9;entrambi;;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
1540;VIA DRUSO;9;entrambi;compreso Ponte San Giorgio;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
1410;VIA F. GUARDI;9;entrambi;;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
1170;VIA FELICE E G. FONTANA;9;entrambi;rotatoria incrocio con Via G. Pedrotti Lungadige L. Braille e Via Druso;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
2310;VIA G. PEDROTTI;9;entrambi;;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
3080;VIA G.A. SCOPOLI;9;entrambi;;;10/11/2023;20.15;02.30;19.00;05.00;08/11/2023;13/10/2023;
3525;VIA A. VOLTA;27;entrambi;;;13/11/2023;20.15;04.00;19.00;05.00;09/11/2023;13/10/2023;
7010;VIA ASIAGO;27;entrambi;rotatoria incrocio via E. Conci;;13/11/2023;20.15;04.00;19.00;05.00;09/11/2023;13/10/2023;
3802;VIA BRUNO DE FINETTI;27;entrambi;;;13/11/2023;20.15;04.00;19.00;05.00;09/11/2023;13/10/2023;
1870;VIA C. MENGUZZATO;27;entrambi;;;13/11/2023;20.15;04.00;19.00;05.00;09/11/2023;13/10/2023;
845;VIA E. CONCI;27;entrambi;;;13/11/2023;20.15;04.00;19.00;05.00;09/11/2023;13/10/2023;
1090;VIA E. FERMI;27;entrambi;;;13/11/2023;20.15;04.00;19.00;05.00;09/11/2023;13/10/2023;
3902;VIA G. FALCONE;27;entrambi;;;13/11/2023;20.15;04.00;19.00;05.00;09/11/2023;13/10/2023;
3832;VIA V. DE RICCABONA;27;entrambi;;;13/11/2023;20.15;04.00;19.00;05.00;09/11/2023;13/10/2023;
2080;VIALE DEGLI OLMI;27;entrambi;;;13/11/2023;20.15;04.00;19.00;05.00;09/11/2023;13/10/2023;
3420;VIA 24 MAGGIO;13;entrambi;;;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
430;VIA BRESCIA;13;entrambi;SOLO tratto di Ponte San Lorenzo;;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
310;VIA E. BEZZI;13;entrambi;;;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
560;VIA G. CANESTRINI;13;entrambi;tratto dalla ferrovia a incrocio con Via T. Gar;;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
1350;VIA G. GIUSTI;13;entrambi;;;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
1930;VIA MONTE BALDO;13;entrambi;;;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
1930;VIA MONTE BALDO;13;entrambi;Parcheggio (2 entrate);;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
3845;VIA SAN LORENZO;13;entrambi;;;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
1220;VIA T. GAR;13;entrambi;;;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
1420;VIA V. INAMA;13;entrambi;;;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
3510;VIA VITTORIO VENETO;13;entrambi;da Via Monte Baldo a Largo E. Prati compreso entrata Maso Ginocchio;;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
3510;VIA VITTORIO VENETO;13;entrambi;da incrocio via Bezzi a Largo Prati;;14/11/2023;20.15;04.00;19.00;05.00;10/11/2023;13/10/2023;
3880;VIA CADUTI DI NASSIRIYA;4;entrambi;;;16/11/2023;20.15;04.00;19.00;05.00;14/11/2023;13/10/2023;
1640;VIA MALPAGA;4;entrambi;LAVAGGIO A MANO CON IDRANTE;;16/11/2023;20.15;04.00;19.00;05.00;14/11/2023;13/10/2023;
400;VIA DEL BRENNERO;4;entrambi;dalla rotonda all'incrocio con  Via A. Pranzelores (compresa) a Largo N. Sauro;;16/11/2023;20.15;04.00;19.00;05.00;14/11/2023;13/10/2023;
2130;VIA DELLE ORNE;4;entrambi;LAVAGGIO A MANO CON IDRANTE;;16/11/2023;20.15;04.00;19.00;05.00;14/11/2023;13/10/2023;
400;VIA DEL BRENNERO;4;entrambi;da rotatoria Bren Center sino via Bolzano;;16/11/2023;20.15;04.00;19.00;05.00;14/11/2023;13/10/2023;
2120;VIA ORIOLA;4;entrambi;LAVAGGIO A MANO CON IDRANTE;;16/11/2023;20.15;04.00;19.00;05.00;14/11/2023;13/10/2023;
2920;VIA SAN VIGILIO;4;entrambi;LAVAGGIO A MANO CON IDRANTE;;16/11/2023;20.15;04.00;19.00;05.00;14/11/2023;13/10/2023;
2270;PIAZZA M. PASI;4;entrambi;LAVAGGIO A MANO CON IDRANTE;;16/11/2023;20.15;04.00;19.00;05.00;14/11/2023;13/10/2023;
2480;PIAZZA DELLA PORTELLA;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
1040;PIAZZA DUOMO;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
1550;PIAZZA LODRON;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
2270;PIAZZA M. PASI;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
2990;PIAZZA S. MARIA MAGGIORE;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
2490;VIA A. POZZO;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
680;VIA CAMILLO BENSO CAVOUR;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
2110;VIA DELLE ORFANE;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
1230;VIA G. GARIBALDI;5;entrambi;da incrocio Piazza Duomo a incrocio Piazza Pasi;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
1700;VIA G. MANCI;5;entrambi;da incrocio Via R. Belenzani a incrocio Via V. Alfieri;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
240;VIA R. BELENZANI;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
2640;VIA ROMA;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
2770;VIA SAN GIOVANNI;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
90;VIA V. ALFIERI;5;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
610;LARGO G. CARDUCCI;6;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
3490;P.ZZA ALESSANDRO VITTORIA;6;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
230;PIAZZA C. BATTISTI;6;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
1070;PIAZZA DELLE ERBE;6;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
980;VIA C. DORDI;6;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
2910;VIA DEL SIMONINO;6;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
1200;VIA G. GALILEI;6;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
1700;VIA G. MANCI;6;entrambi;da  incrocio Via V. Alfieri a incrocio Via San Pietro;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
1710;VIA MANTOVA;6;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
2610;VIA ROCCABRUNA;6;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
2800;VIA SAN MARCO;6;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
2860;VIA SAN PIETRO;6;entrambi;;;15/11/2023;20.15;04.00;19.00;05.00;13/11/2023;13/10/2023;
1130;PIAZZA DI FIERA;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
1260;PIAZZA G.B. GARZETTI;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
1620;VIA A. MAFFEI;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
3320;VIA AL TORRIONE;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
1080;VIA C. ESTERLE;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
530;VIA CALEPINA;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
2160;VIA DEGLI ORTI;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
1110;VIA F. FERRUCCIO;7;;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
390;VIA G. BORSIERI;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
1230;VIA G. GARIBALDI;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
1840;VIA G. MAZZINI;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
2510;VIA G. PRATI;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
3440;VIA G. VERDI;7;entrambi;da  incrocio Via A. Rosmini a Piazza Duomo;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
1750;VIA L. MARCHETTI;7;;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
2970;VIA S. MARIA MADDALENA;7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
3000;VIA SANTA TRINITA';7;entrambi;;;17/11/2023;20.15;02.30;19.00;05.00;15/11/2023;13/10/2023;
