strada;desvia;percorso;lato;tratto;note;data pulizia;orario pulizia inizio;orario pulizia fine;divieto di sosta inizio;divieto di sosta fine;data posizionamento segnaletica;data prima pubblicazione;data aggiornamento
240;VIA R. BELENZANI;5;entrambi;;;18/09/2018;20.00;03.30;19.00;05.00;14/09/2018;;
2640;VIA ROMA;5;entrambi;;;18/09/2018;20.00;03.30;19.00;05.00;14/09/2018;;
2770;VIA SAN GIOVANNI;5;entrambi;;;18/09/2018;20.00;03.30;19.00;05.00;14/09/2018;;
90;VIA V. ALFIERI;5;entrambi;;;18/09/2018;20.00;03.30;19.00;05.00;14/09/2018;;
610;LARGO G. CARDUCCI;6;entrambi;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
3490;P.ZZA ALESSANDRO VITTORIA;6;entrambi;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
230;PIAZZA C. BATTISTI;6;entrambi;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
1070;PIAZZA DELLE ERBE;6;entrambi;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
980;VIA C. DORDI;6;entrambi;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
2910;VIA DEL SIMONINO;6;entrambi;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
1200;VIA G. GALILEI;6;entrambi;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
1700;VIA G. MANCI;6;entrambi;da  incrocio Via V. Alfieri a incrocio Via San Pietro;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
1710;VIA MANTOVA;6;entrambi;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
2610;VIA ROCCABRUNA;6;entrambi;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
2800;VIA SAN MARCO;6;entrambi;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
2860;VIA SAN PIETRO;6;entrambi;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
1130;PIAZZA DI FIERA;7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
1260;PIAZZA G.B. GARZETTI;7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
1620;VIA A. MAFFEI;7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
3320;VIA AL TORRIONE;7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
1080;VIA C. ESTERLE;7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
530;VIA CALEPINA;7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
2160;VIA DEGLI ORTI;7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
390;VIA G. BORSIERI;7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
1230;VIA G. GARIBALDI;7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
1840;VIA G. MAZZINI;7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
2510;VIA G. PRATI;7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
3440;VIA G. VERDI;7;entrambi;da  incrocio Via A. Rosmini a Piazza Duomo;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
3000;VIA SANTA TRINITA';7;entrambi;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
700;PIAZZA DI CENTA;8;entrambi;;;21/09/2018;20.00;02.00;19.00;05.00;19/09/2018;;
3030;PIAZZA RAFFAELLO SANZIO;8;entrambi;da incrocio  Via A. Manzoni ad inizio Via G.D. Romagnosi;;21/09/2018;20.00;02.00;19.00;05.00;19/09/2018;;
3370;VIA C. VANNETTI;8;entrambi;;;21/09/2018;20.00;02.00;19.00;05.00;19/09/2018;;
970;VIA DOGANA;8;entrambi;;;21/09/2018;20.00;02.00;19.00;05.00;19/09/2018;;
120;VIA F. AMBROSI;8;entrambi;;;21/09/2018;20.00;02.00;19.00;05.00;19/09/2018;;
2360;VIA F. PETRARCA;8;entrambi;compreso parcheggio Petrarca;;21/09/2018;20.00;02.00;19.00;05.00;19/09/2018;;
3100;VIA G. SEGANTINI;8;entrambi;;;21/09/2018;20.00;02.00;19.00;05.00;19/09/2018;;
2650;VIA G.D. ROMAGNOSI;8;entrambi;;;21/09/2018;20.00;02.00;19.00;05.00;19/09/2018;;
30;VIA J. ACONCIO;8;entrambi;;;21/09/2018;20.00;02.00;19.00;05.00;19/09/2018;;
480;CORSO M. BUONARROTI;9;est;;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
1520;LUNGADIGE G. LEOPARDI;9;entrambi;;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
395;LUNGADIGE L. BRAILLE;9;entrambi;;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
140;VIA ANTONIO DA TRENTO;9;entrambi;;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
3630;VIA BEPI MOR;9;entrambi;;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
500;VIA C. BUSETTI;9;entrambi;;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
1010;VIA DOS TRENTO;9;entrambi;;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
1540;VIA DRUSO;9;entrambi;compreso ponte S. Giorgio;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
1410;VIA F. GUARDI;9;entrambi;;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
1170;VIA FELICE E G. FONTANA;9;entrambi;rotatoria incrocio con Via G. Pedrotti Lungadige L. Braille e Via Druso;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
2310;VIA G. PEDROTTI;9;entrambi;;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
3080;VIA G.A. SCOPOLI;9;entrambi;;;24/09/2018;20.00;03.30;19.00;05.00;20/09/2018;;
100;CORSO DEGLI ALPINI;10;entrambi;rotatoria all'incrocio con  Via E. Maccani;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
100;CORSO DEGLI ALPINI;10;ovest;;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
1770;LUNGADIGE MARCO APULEIO;10;entrambi;;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
570;PIAZZA GEN. A. CANTORE;10;entrambi;;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
3511;PIAZZALE C. RUSCONI;10;entrambi;;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
3190;VIA A. STOPPANI;10;entrambi;;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
1970;VIA C. MORONE;10;entrambi;;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
520;VIA CAIO VALERIO MARIANO;10;entrambi;;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
1020;VIA DOSSO DOSSI;10;entrambi;;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
1570;VIA E. MACCANI;10;entrambi;rotatoria incrocio Via Caduti di Nassiriya;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
1570;VIA E. MACCANI;10;ovest;da rotatoria incrocio Via Caduti di Nassiriya a Corso degli Alpini;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
1460;VIA G. B. LAMPI;10;entrambi;;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
420;VIA G. BRESADOLA;10;entrambi;;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
2070;VIA G. OBERZINER;10;entrambi;;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
1480;VIA LAVISOTTO;10;entrambi;dal civico 123 a via Fratelli Fontana;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
100;CORSO DEGLI ALPINI;11;est;;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
480;CORSO M. BUONARROTI;11;ovest;;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
3050;LARGO N. SAURO;11;entrambi;;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
2320;PIAZZA S. PELLICO;11;entrambi;;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
20;VIA A. ABONDI;11;entrambi;da incrocio via Maccani a incrocio via Pancheri;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
3650;VIA A. SCHMID;11;entrambi;;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
1660;VIA DELLA MALVASIA;11;entrambi;;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
3590;VIA DI CAMPOTRENTINO;11;entrambi;;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
1570;VIA E. MACCANI;11;est;da Corso degli Alpini  a rotatoria incrocio Via Caduti di Nassiriya;;25/09/2018;20.00;03.30;19.00;05.00;21/09/2018;;
1170;VIA FELICE E G. FONTANA;11;entrambi;;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
3660;VIA L. SENESI;11;entrambi;#NAME?;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
2820;VIA SAN MARTINO;11;entrambi;;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
3290;VIA TORRE D'AUGUSTO;11;entrambi;da Via A. Manzoni ad Hotel Monaco;;26/09/2018;20.00;03.30;19.00;05.00;24/09/2018;;
1500;PIAZZA LEONARDO DA VINCI;12;entrambi;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
2990;PIAZZA S. MARIA MAGGIORE;12;entrambi;tratto da Via della Prepositura a Via A. Rosmini;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
4030;PIAZZALE DELLA ZUFFO;12;entrambi;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
2670;VIA A. ROSMINI;12;est;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
350;VIA B. BOMPORTO;12;entrambi;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
3340;VIA DEL TRAVAI;12;entrambi;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
2530;VIA DELLA PREPOSITURA;12;entrambi;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
440;VIA DI BRIAMASCO;12;entrambi;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
3540;VIA DON G. B. ZANELLA;12;entrambi;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
2260;VIA G. PASCOLI;12;entrambi;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
3440;VIA G. VERDI;12;entrambi;da incrocio Via A. Rosmini a  Via R. da Sanseverino;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
2960;VIA SANTA MARGHERITA;12;entrambi;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
3220;VIA T. TARAMELLI;12;entrambi;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
2060;VICOLO AL NUOTO;12;entrambi;;;27/09/2018;20.00;03.30;19.00;05.00;25/09/2018;;
3420;VIA 24 MAGGIO;13;entrambi;;;28/09/2018;20.00;02.00;19.00;05.00;26/09/2018;;
430;VIA BRESCIA;13;entrambi;tratto di Ponte San Lorenzo;;28/09/2018;20.00;02.00;19.00;05.00;26/09/2018;;
310;VIA E. BEZZI;13;entrambi;;;28/09/2018;20.00;02.00;19.00;05.00;26/09/2018;;
560;VIA G. CANESTRINI;13;entrambi;tratto dalla ferrovia a incrocio con Via T. Gar;;28/09/2018;20.00;02.00;19.00;05.00;26/09/2018;;
1350;VIA G. GIUSTI;13;entrambi;;;28/09/2018;20.00;02.00;19.00;05.00;26/09/2018;;
3845;VIA SAN LORENZO;13;entrambi;;;28/09/2018;20.00;02.00;19.00;05.00;26/09/2018;;
1220;VIA T. GAR;13;entrambi;;;28/09/2018;20.00;02.00;19.00;05.00;26/09/2018;;
1420;VIA V. INAMA;13;entrambi;;;28/09/2018;20.00;02.00;19.00;05.00;26/09/2018;;
3510;VIA VITTORIO VENETO;13;entrambi;da Via Monte Baldo a Largo E. Prati compreso entrata Maso Ginocchio;;28/09/2018;20.00;02.00;19.00;05.00;26/09/2018;;
3510;VIA VITTORIO VENETO;13;entrambi;Da Largo Prati a incrocio Via Bezzi;;28/09/2018;20.00;02.00;19.00;05.00;26/09/2018;;
2445;LARGO L. PIGARELLI;14;entrambi;;;01/10/2018;20.00;03.30;19.00;05.00;27/09/2018;;
2470;LARGO PORTA NUOVA;14;entrambi;;;01/10/2018;20.00;03.30;19.00;05.00;27/09/2018;;
450;VIA BRIGATA ACQUI;14;entrambi;;;01/10/2018;20.00;03.30;19.00;05.00;27/09/2018;;
2450;VIA C. A. PILATI;14;entrambi;;;01/10/2018;20.00;03.30;19.00;05.00;27/09/2018;;
1600;VIA CARD. C. MADRUZZO;14;entrambi;da incrocio Via 24 Maggio a incrocio Via A. Rosmini;;01/10/2018;20.00;03.30;19.00;05.00;27/09/2018;;
2250;VIA DEI PARADISI;14;entrambi;;;01/10/2018;20.00;03.30;19.00;05.00;27/09/2018;;
1400;VIA DON GIUSEPPE GRAZIOLI;14;sud;;;01/10/2018;20.00;03.30;19.00;05.00;27/09/2018;;
210;VIA F. BARBACOVI;14;entrambi;;;01/10/2018;20.00;03.30;19.00;05.00;27/09/2018;;
1060;VIA MONS. C. ENDRICI;14;entrambi;;;01/10/2018;20.00;03.30;19.00;05.00;27/09/2018;;
2750;VIA S. FRANCESCO D'ASSISI;14;entrambi;;;01/10/2018;20.00;03.30;19.00;05.00;27/09/2018;;
3050;LARGO N. SAURO;15;entrambi;da semaforo a via A. Manzoni;;02/10/2018;20.00;03.30;19.00;05.00;28/09/2018;;
880;PIAZZA DANTE;15;entrambi;;;02/10/2018;20.00;03.30;19.00;05.00;28/09/2018;;
3030;PIAZZA RAFFAELLO SANZIO;15;entrambi;da incrocio  Via A. Manzoni a incrocio Via Card. Bernardo Clesio;;02/10/2018;20.00;03.30;19.00;05.00;28/09/2018;;
3400;PIAZZA VENEZIA;15;entrambi;;;02/10/2018;20.00;03.30;19.00;05.00;28/09/2018;;
1280;VIA A. GAZZOLETTI;15;entrambi;;;02/10/2018;20.00;03.30;19.00;05.00;28/09/2018;;
1730;VIA A. MANZONI;15;entrambi;;;02/10/2018;20.00;03.30;19.00;05.00;28/09/2018;;
2670;VIA A. ROSMINI;15;ovest;;;02/10/2018;20.00;03.30;19.00;05.00;28/09/2018;;
800;VIA CARD. BERNARDO CLESIO;15;entrambi;;;02/10/2018;20.00;03.30;19.00;05.00;28/09/2018;;
3430;VIA DEI VENTUNO;15;entrambi;;;02/10/2018;20.00;03.30;19.00;05.00;28/09/2018;;
3300;VIA TORRE VANGA;15;entrambi;;;02/10/2018;20.00;03.30;19.00;05.00;28/09/2018;;
3310;VIA TORRE VERDE;15;entrambi;;;02/10/2018;20.00;03.30;19.00;05.00;28/09/2018;;
3350;CORSO 3 NOVEMBRE;16;entrambi;compresi vialetti interni;;03/10/2018;20.00;03.30;19.00;05.00;01/10/2018;;
1600;VIA CARD. C. MADRUZZO;16;entrambi;da incrocio Via 24 Maggio e Via Santa Croce;;03/10/2018;20.00;03.30;19.00;05.00;01/10/2018;;
760;VIA DAMIANO CHIESA;16;entrambi;;;03/10/2018;20.00;03.30;19.00;05.00;01/10/2018;;
1140;VIA F. FILZI;16;entrambi;;;03/10/2018;20.00;03.30;19.00;05.00;01/10/2018;;
460;VIA F.LLI BRONZETTI;16;entrambi;;;03/10/2018;20.00;03.30;19.00;05.00;01/10/2018;;
2330;VIA F.LLI PERINI;16;nord;;;03/10/2018;20.00;03.30;19.00;05.00;01/10/2018;;
1830;VIA P. A. MATTIOLI;16;entrambi;;;03/10/2018;20.00;03.30;19.00;05.00;01/10/2018;;
2950;VIA SANTA CROCE;16;entrambi;;;03/10/2018;20.00;03.30;19.00;05.00;01/10/2018;;
1610;VICOLO CARD. C. MADRUZZO;16;entrambi;;;03/10/2018;20.00;03.30;19.00;05.00;01/10/2018;;
2500;LARGO E. PRATI;17;entrambi;;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
190;VIA ASILO PEDROTTI;17;entrambi;;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
3801;VIA BEATO G. ALBERIONE;17;entrambi;;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
2020;VIA DEI MUREDEI;17;entrambi;;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
470;VIA G. BUCCELLA;17;entrambi;;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
1560;VIA G. E T. LORENZONI;17;entrambi;;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
3901;VIA G. MATTEOTTI;17;sud;;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
3901;VIA G. MATTEOTTI;17;entrambi;da incrocio Via Ortigara a incrocio Via G. Buccella;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
1940;VIA MONTE CORNO;17;entrambi;;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
2660;VIA O. ROVERETI;17;entrambi;;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
2170;VIA ORTIGARA;17;entrambi;;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
2900;VIA R. DA SANSEVERINO;17;entrambi;parcheggio;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
3510;VIA VITTORIO VENETO;17;entrambi;da via Bezzi a incrocio via Mattioli;;04/10/2018;20.00;03.30;19.00;05.00;02/10/2018;;
3500;VIA A. VIVALDI;18;entrambi;;;05/10/2018;20.00;02.00;19.00;05.00;03/10/2018;;
1810;VIA C. MARTINI;18;entrambi;;;05/10/2018;20.00;02.00;19.00;05.00;03/10/2018;;
2330;VIA F.LLI PERINI;18;sud;;;05/10/2018;20.00;02.00;19.00;05.00;03/10/2018;;
3901;VIA G. MATTEOTTI;18;nord;;;05/10/2018;20.00;02.00;19.00;05.00;03/10/2018;;
3530;VIA R. ZANDONAI;18;entrambi;;;05/10/2018;20.00;02.00;19.00;05.00;03/10/2018;;
3510;VIA VITTORIO VENETO;18;entrambi;da via Mattioli a via 3 Novembre;;05/10/2018;20.00;02.00;19.00;05.00;03/10/2018;;
2680;VIALE ROVERETO;18;entrambi;;;05/10/2018;20.00;02.00;19.00;05.00;03/10/2018;;
1130;PIAZZA DI FIERA;19;entrambi;;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
1630;VIA B. MALFATTI;19;entrambi;;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
10;VIA C. ABBA;19;entrambi;;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
1900;VIA DEI MILLE;19;sud;lato sud e piazzetta;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
1720;VIA DELLA MANTOVANA;19;entrambi;;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
940;VIA DIETRO LE MURA A;19;entrambi;;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
3905;VIA EDDA ALBERTINI;19;entrambi;;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
2520;VIA G. A PRATO;19;entrambi;;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
2370;VIA PIAVE;19;entrambi;;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
2730;VIA SAN BERNARDINO;19;entrambi;;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
2780;VIA SAN GIOVANNI BOSCO;19;entrambi;;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
3550;VIA ZARA;19;entrambi;tratto Via Zara tra civici 12 e 22;;08/10/2018;20.00;03.30;19.00;05.00;04/10/2018;;
1340;VIA B. GIOVANELLI;20;entrambi;;;09/10/2018;20.00;03.30;19.00;05.00;05/10/2018;;
1900;VIA DEI MILLE;20;nord;;;09/10/2018;20.00;03.30;19.00;05.00;05/10/2018;;
1920;VIA DEI MOLINI;20;entrambi;;;09/10/2018;20.00;03.30;19.00;05.00;05/10/2018;;
1400;VIA DON GIUSEPPE GRAZIOLI;20;nord;Compreso parcheggio ex Cassa Malati;;09/10/2018;20.00;03.30;19.00;05.00;05/10/2018;;
1150;VIA FIUME;20;entrambi;;;09/10/2018;20.00;03.30;19.00;05.00;05/10/2018;;
360;VIA P. BENEDETTO BONELLI;20;entrambi;;;09/10/2018;20.00;03.30;19.00;05.00;05/10/2018;;
3550;VIA ZARA;20;entrambi;;;09/10/2018;20.00;03.30;19.00;05.00;05/10/2018;;
3360;VIALE TRIESTE;20;entrambi;;;09/10/2018;20.00;03.30;19.00;05.00;05/10/2018;;
4047;PONTE DEI MILLE;21;entrambi;;;10/10/2018;20.00;03.30;19.00;05.00;08/10/2018;;
1160;VIA A. FOGAZZARO;21;entrambi;;;10/10/2018;20.00;03.30;19.00;05.00;08/10/2018;;
40;VIA ADAMELLO;21;entrambi;;;10/10/2018;20.00;03.30;19.00;05.00;08/10/2018;;
300;VIA BEZZECCA;21;entrambi;;;10/10/2018;20.00;03.30;19.00;05.00;08/10/2018;;
1370;VIA GOCCIADORO;21;entrambi;da Largo Donatori Vol. Sangue a incrocio con Via S.F. Crosina-B. Sartori;;10/10/2018;20.00;03.30;19.00;05.00;08/10/2018;;
1650;VIA MALTA;21;entrambi;;;10/10/2018;20.00;03.30;19.00;05.00;08/10/2018;;
1890;VIA MILANO;21;sud;;;10/10/2018;20.00;03.30;19.00;05.00;08/10/2018;;
2200;VIA PALERMO;21;entrambi;#NAME?;;10/10/2018;20.00;03.30;19.00;05.00;08/10/2018;;
865;VIA S.F.CROSINA-B.SARTORI;21;entrambi;#NAME?;;10/10/2018;20.00;03.30;19.00;05.00;08/10/2018;;
3450;VIALE VERONA;21;entrambi;da incrocio Via Marsala a incrocio Via A. Fogazzaro ;;10/10/2018;20.00;03.30;19.00;05.00;08/10/2018;;
170;VIA A. APOLLONIO;22;sud;;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
2050;VIA A. NICOLODI;22;est;;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
110;VIA ALTIPIANI;22;entrambi;;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
2210;VIA G. P. DA PALESTRINA;22;entrambi;;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
2550;VIA G. RANZI;22;entrambi;;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
1380;VIA GORIZIA;22;entrambi;da incrocio Piazza Vicenza a  Via Regina Pacis;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
150;VIA L. ANZOLETTI;22;est;;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
1890;VIA MILANO;22;nord;;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
280;VIA O. BENEVOLI;22;entrambi;;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
410;VIA O. BRENTARI;22;entrambi;;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
2570;VIA REGINA PACIS;22;entrambi;;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
3270;VIA TOFANE;22;entrambi;;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
340;VIALE N. BOLOGNINI;22;entrambi;da Ponte dei Mille al civico 96 ;;11/10/2018;20.00;03.30;19.00;05.00;09/10/2018;;
975;L.GO DONATORI VOL. SANGUE;23;entrambi;;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
1850;LARGO MEDAGLIE D'ORO;23;entrambi;;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
3470;PIAZZA VICENZA;23;entrambi;da incrocio Via Vicenza a Via Pasubio;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
920;VIA AL DESERT;23;entrambi;;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
1310;VIA DELLE GHIAIE;23;entrambi;rotonda all'incrocio con Via A. Degasperi;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
1300;VIA G. GEROLA;23;entrambi;;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
2090;VIA G. ONESTINGHEL;23;entrambi;;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
1370;VIA GOCCIADORO;23;entrambi;da Largo Donatori Vol. Sangue a  incrocio Viale Verona;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
1380;VIA GORIZIA;23;entrambi;da incrocio Piazza Vicenza a incrocio Via Bolghera;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
3770;VIA H. JEDIN;23;entrambi;;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
2040;VIA NICOLO' D'ARCO;23;entrambi;;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
2140;VIA P. ORSI;23;entrambi;;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
2280;VIA PASUBIO;23;entrambi;;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
2930;VIA SANT'ANTONIO;23;entrambi;;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
